,confirmed_tweet_ids,user_id,mbti,twitter_text
234,9.07041817526272e+16,101726966.0,ENFP,
235,4.1303314278700646e+17,46079954.0,ESFJ,Whoehoeee! :) RT @astridislief: Vanaf 3 januari ga ik dus iedere vrijdagmiddag van 16 tot 19 uur @FRIDAY presenteren @Radio6NL Joe-hoe!!
236,6.565434640422011e+17,147720014.0,INFP,@Elvira_w @IlonaBuijze Een aparte Ginger / Scary combinatie zie ik zo voor mij.
237,7668196825.0,46615734.0,INTJ,"@Up2DateAnth Ok, leuk man! Ik werk nu bij Frascati, een nog toffer theater in Amsterdam. Ook te gek!"
238,1.90453499379712e+17,202588875.0,ESFP,@arbeidsrecht_nl @voicetovoicet3 @MarcellaVeldhui @edwinhollander @gittebrugman Tot morgen bij workshop #LinkedInprofiel: visitekaartje! #li
239,5.145155998428979e+17,1871642012.0,ENFP,"@MaesWolfShadow misschien interessant voor jou, de kunsthappening in @Onkrooid op 6 &amp; 7 dec. Zoeken nog creatievelingen."
240,5.06488243907756e+17,241096774.0,ENFP,"Na vandaag weten waar ze aan toe zijn, dus de serieuze bleiters zie je pas morgen aan de schoolpoort #vrtjournaal #1september"
241,22516226094.0,78009624.0,ESTJ,@EllesdeBoer vrienden... Helaas.
242,6.135746497256653e+16,122430475.0,ESTP,Daarom gaat de verhuizing #JBZDenBosch dus zo snel http://yfrog.com/h09patoj
243,6.474192304014705e+17,249641065.0,ENTP,"@cactusvrouwtje De fijnste tekenpennen imo, zijn gewoon zwarte fineliners maar dan fijn en goed inkt.

http://t.co/FEmWvVym2h"
244,2.61831714727424e+17,171100931.0,ENFJ,
245,15556755998.0,21086933.0,ENFP,"OH http://www.flickr.com/photos/chicarica48/4674299721/: is 't 'n duikboot? Nee, 'n vissersboot. O, kon toch gezonken vissersboot zijn? Duh"
246,5.557481517775708e+17,198889289.0,ENFJ,@CarolineVerhees ach ik mijmer soms zo eens wat....
247,6.034374937158738e+17,99806913.0,ENFP,"@foksuk: Fokke &amp; Sukke: F&amp;S hebben doordeweeks geen tijd (NRC, za, 23-05-15):  http://t.co/b1OqSzuLmM #fyra"
248,5.219197084222382e+17,47561568.0,INFP,"@Gelerobbie mja, je mag ook niet alle € die per jaar worden uitgegeven aan wegen delen door aantal woon-werk autopendelaars natuurlijk."
249,1.1066810885485773e+17,177171354.0,ENFJ,"@TamaraMarkus de buurman. Lekker ook goede vegetarische maaltijden, ook meer dan voldoende groente bij de vlees gerechten"
250,3.1722693659212186e+17,46869102.0,INTP,De Fast top 3 + Rising Star winnaar presenteren hun toekomstig business model aan elkaar. Gaaf #Fast50 Fast Track http://t.co/LVpURsv0Mu
251,3.666768699673846e+17,21743081.0,INTP,@siskaslager en natuurlijk 'Take my breath away'!
252,1.6808247211288166e+17,54195132.0,ISFP,
253,5.940481458033664e+17,119164691.0,ENTP,Meestal erg tevreden over reizen in de trein. Maar vandaag laat @NS_online mij in de steek. #geenconducteur #seinstoring #gebrekkigeinfo
254,2.8908584258308915e+17,230509545.0,ENTP,"Ik ben altijd helemaal van de leg als er zo veel reclame is vóór #gtst.Heel mijn schema in de war voor roken,de was,afwas, stofzuigen,etc.."
255,6.523877228003082e+17,13616622.0,ENTP,@LVenselaar zal dit keer mn blackberry op zak houden;€ #A20dag15
256,5.842549678604698e+16,16793322.0,ESTJ,
257,1.2339711738027213e+17,114552847.0,INFJ,"@femkebeijer1 Oh, dat is extra speciaal, de 1e keer. Neem je tijd in 't pashokje, zeker als je de 1e jurk past. En maak dan je entree :)"
258,5.747117978628218e+17,386697857.0,ENFP,"Ook even bitchen, de mannen van de Karel op de Groenplaats gaan wel eens graag naar de hoeren. Blij dat ik daar niet bijhoor. #evenhaatsnapt"
259,3.80279480901972e+17,300796937.0,ESFP,@AntonieBoer dank je Antonie voor de RT
260,7.914563232504218e+16,195392147.0,ENFJ,@jc_andreae hoe laat vertrekt jongste kamp? Niet tegelijk met ons toch?
261,6.562314035044475e+17,19351875.0,INTJ,
262,8.2901545598976e+16,8241782.0,ESFP,Ik heb de quicksjef gebruikt en het koksmes en ik kan u zeggen: meuk
263,5.2518439044881606e+17,17127022.0,ESFJ,"Oeh, ah, ochtendgymnastiek! Want spoorwegovergang was dicht en de lift deed het niet dus kon ik fiets van de trap door tunnel sjouwen"
264,5.814166228685701e+17,21759865.0,ENTJ,
265,2.740815702714204e+17,1384321.0,INFP,I'm at Centraal Museum (Utrecht) http://t.co/DX44QDba
266,5.016785555465421e+17,346461899.0,INTJ,"@CarlineV Nee nog niet gestemd, dat wil ik wel, maar ik heb geen Facebook en 't was me niet duidelijk hoe ik dan wel kon stemmen."
267,6.444887069346202e+17,19351875.0,INTJ,
268,6.114316676019446e+17,378790471.0,INFP,
269,5.99901788725207e+17,21513892.0,INTP,@meanderaar Veel naar de tafel. Is dat zo? #linksboven
270,2.16626912859136e+17,296484175.0,ENFJ,"Nu snel in de trein naar huis, douchen en alles doen, en dan gelijk door naar mijn lieve vriendinnetjes bij @xnataschaaa!"
271,4.793071880377508e+17,190336281.0,INFP,
272,23159490598.0,8241782.0,ESFP,"@Nanoukske Ja, maar dat woord heb ik net geschrapt uit de opzet. Te cliché, hoewel hier wel echt"
273,5.824209682929336e+17,154890428.0,ESFP,"""@ElliptiGohuur: Goedemorgen. http://t.co/zzrzPSmaix"" #zomertijd"
274,3.121269626488955e+17,267172892.0,INFP,Succes @Dick_Mol en @BertMoormann @ overdracht brede school Som aan Domesta. Zie uit naar verdere samenwerking - v.a. morgen  #nugrieperig
275,5.951871943499039e+17,60539151.0,ISTJ,@PostNL Hoe lang blijft mijn pakket liggen bij een afhaalpunt?
276,1.7775147160397414e+17,90459644.0,INFP,
277,2.669506497810268e+17,113600261.0,ESFJ,"I'm at Colruyt (Veurne, West-Vlaanderen) http://t.co/Td8Temh3"
278,4.576134257836032e+17,46863169.0,ENFP,@MCPLangeveld ja! Eigenlijk gewoon zoals het hoort! Ze hadden wel lelijke truien in de 80's :-))))
279,5.4125275962304096e+17,426530415.0,ENFP,
280,5.85680728559575e+16,138673886.0,INFP,@PaulAbspoel vraag het zijn opvolger: de paus
281,5.775697031089562e+17,36706770.0,ENFJ,
282,6.5324317862835e+17,270809430.0,INTP,@RientsHofstra @MondigeStudent @Revelsoffice Linkse multiculturalistische exotisten in NL staan met open armen misogynen welkom te heten.
283,5.56029367454036e+17,72920472.0,ESFJ,"Of ik m’n ondertanden mssn wil bijslijpen, vraagt de ortho. Euh.. goh.. zijn die zo lang dan?"
284,2.7692034976396486e+17,296484175.0,ENFJ,Volgens mij valt het allemaal erg mee als ik zo naar buiten kijk. Lijkt nu natte sneeuw??
285,1.678652574553948e+17,28550084.0,ENFP,"Zaterdag 11 februari is het WereldGeluksDag, (worldHappyDay)http://t.co/D0fwtcl9 http://t.co/lf0MOO2X"
286,6.219791042340741e+17,26263522.0,INTJ,
287,5.812850195759923e+16,51080772.0,ISTP,
288,2.7242113312135987e+17,5425412.0,ENFP,Mediamatic kledingruilbeurs morgen! VOC-kade 10- 12 vanaf twee uur. Entre gratis bij kleine tegenprestatie. http://t.co/8G3gFnQU
289,2.4548053211953152e+17,76574077.0,INTJ,@mennodebruyne Ben toch wel benieuwd of Kees' vrouw ook zo enthousiast is
290,4.1270551727480416e+17,246744682.0,ISFJ,"@FloretteV bah frans, moet ik morgen ook doen :( 's morgens ga ik proberen @FredPaulussen zo ver te krijgen een jas te kopen :D"
291,6.518596605474898e+17,31372243.0,ENTP,"@roosvonk zeker niet. maar PvdD-standpunt stelt we niks mogen doen, want inmenging in evenwicht."
292,1.3292501863510835e+17,72920472.0,ESFJ,"Letterlijk en figuurlijk klaar mee, fotoalbum #USA. Hup, bestelling verzenden. Vrienden van 't #Kruidvat, printen jullie m even uit? Bvd!"
293,1.2279956951912038e+17,116039482.0,ISFJ,
294,3.284902601892905e+17,14191685.0,INFJ,@instantypo nee niet beschermd. Overigens ben ik net van account geswitcht. Nu stoepie@icloud.com.
295,8.212819265100186e+16,40977584.0,INTJ,@noa_angela Ik zet mijn tuin er vol mee ;-)
296,11818398755.0,3599151.0,ENFP,Me onder aan het dompelen in de wereld van zorg 2.0
297,2.1368270556352512e+17,15169763.0,ENFP,
298,4.8546537565273286e+17,741187399.0,ENFP,@Journaloestiek @enthousyasmin Dat wat @WoutervD zegt.
299,2.1783946323204506e+17,20038097.0,ENTP,
300,4.101533711404892e+17,34578107.0,INFJ,"Sinterklaas is voorbij, dus nu grijpt de kerstkitsch weer snel om zich heen."
301,6.516403995477688e+17,17440987.0,ENFP,Beetje griezelige foto wel http://t.co/dc65AUmoku
302,4.980167840592036e+17,56135215.0,ENFP,
303,6.130277137634222e+17,20358969.0,ENFP,De Leukste Baan zit tussen je Oren is out! http://t.co/o2diyc6LwC Stories via @marlenelangbroe @sollicitaties
304,5.88090235050922e+17,226598212.0,ENFP,"@TijnPU Zal je wel een keer een receptje sturen voor Chardonnay marinade Martijn ;-).   Visfiletje, dille, goeie olie, limoentje en zo..."
305,15918343928.0,78009624.0,ESTJ,"Als we nu toch filmtips aan het uitwisselen zijn: In the mood for love.
Koreaans en prachtig..."
306,6.529016839037665e+17,47726308.0,INTP,@ZuilenV het geluid is anders... Alsof je in stadion zit. Het galmt een beetje rond. Heel geinig.
307,4.4474474546282086e+17,38848138.0,INTJ,
308,6.379352994321981e+17,18983918.0,INTP,
309,6.446317391350538e+17,249641065.0,ENTP,@volksoploop treurigste fixmanier die ik ooit heb gehoord ik denk dat hij wel werkt
310,4465489064.0,5463112.0,INTP,
311,5.3000239439939994e+17,2173729776.0,INTJ,
312,3.300154170263675e+17,28550084.0,ENFP,Ga net als 1200 andere deelnemers 20 dagen mee op geluksroute en 'Sta sterk en gelukkig!'. Deze online route is... http://t.co/pIxIpr7xp5
313,5.3551180431599206e+17,15919943.0,INFJ,Kijk dan zelf @Vitriool @betutteldinsdag http://t.co/GzqxjwXln1
314,1.4974531119835136e+17,199693601.0,ENFP,"Dat heeft Aart weer eens goed geregeld! http://t.co/PswRDOSp"" @bijWillem"
315,2.0711938736534323e+17,149576385.0,ENFJ,Korte film #Ruben gaat eindmontage in. Steunen van lesmateriaal kan via de #pitch. #durftevragen Op naar het Nederland…http://t.co/ynOzd7Yg
316,6.43502399588565e+17,29301814.0,INFP,@arjanvandermeij vraagje over metalen koekenpan met metalen steel. Klopt het dat de hitte/energie zich verplaatst als vloeistof? 1/2
317,5.284986627592356e+17,93143243.0,INFJ,Het kapitaal van de 18e tot de 21e eeuw | @scoopit http://t.co/DfK8bXov95
318,5.0529193856496026e+17,8971092.0,ENTP,Inspirerend verhaal @hnrdjng over visie achter het .frl domeinnaam voor Friesland. Disruptive thinking. #PinkPotentialProgram #PinkRoccade
319,2.423385993984164e+17,50351382.0,INTP,
320,5.0491278057592006e+17,17338467.0,ESTJ,Waarschuwing! De volgende tweet (of tweets) bevat #babyspam
321,6.242839720932803e+17,22161479.0,ENTJ,
322,6.090751228724388e+17,219769809.0,ESFJ,@AlainVerheij Ik zoek wel een andere toyboy joh :-p
323,5.750649735729725e+17,32539917.0,INTP,@samgerrits zo benieuwd hoe ze haar ervaringen in beeld gaan brengen!
324,5.714070986192814e+17,224719316.0,ENTP,@Misz_LoyalT Omggg heb je de finale al gezien? of ben je nog bezig?
325,1.8094575749759386e+17,5150001.0,ISTP,Hamilton verovert pole position in Australië: http://t.co/wErj1nmE #nuiphone @RienFInniger morgenvroeg wekker zetten :-)
326,1.168740557721518e+17,76097701.0,INFP,@jackelien64 ben je al onderweg? Zet 'm op!
327,4.656364295041843e+16,14141508.0,ESTP,"@jolanda_hains vond het een mooie wedstrijd, jammer genoeg geen oranje boven..."
328,6.79606966709248e+16,114552847.0,INFJ,De 10 populairste huwelijksreisbestemmingen http://ht.ly/4Re7b Als je geen of juist wel newlyweds wilt tegenkomen ;)
329,4.970301812622008e+17,94619930.0,ENTP,@smiekadvies je komt maar niet van me af #lol
330,4.591892898812068e+17,252018059.0,INTP,"Goedemorgen, vandaag naar Amsterdam voor training. Hoe interpreteren je je eigen gedrag? Hoe ermee om te gaan."
331,2.8705720911071232e+17,18796563.0,ENFP,
332,4.764038118637609e+17,621236004.0,ENFJ,@famkeZ je zou jezelf als werkgever dan juist onderscheiden door wél te investeren in personeel. Betere werkgever = beter personeel toch?
333,5.749084476506276e+17,169132372.0,INTJ,"@zwijgt nee hoor, rekenen omvat optellen, aftrekken, delen, vermenigvuldigen... de hele rimram. Je ziet het te beperkt, mevrouw"
334,5.699508942273782e+17,57992510.0,ENFP,
335,18788035979.0,48704881.0,INTP,Red Bull organiseert Fierljepkampioenschap in Utrecht volgende week zaterdag! http://trunc.it/9igj9
336,3.3248852520954675e+17,22407468.0,ESTJ,
337,3.639327683018793e+17,46079954.0,ESFJ,@hylke_thiry Heerlijk op het water zo te zien :) veel plezier!
338,6.54024577731924e+17,18768432.0,INTJ,"Liggen ""we"" er al uit?"
339,1.542528137011036e+17,92361314.0,ENFJ,Ik ben agnosticus! RT @inge_h: ik geloof er niet in hoor #gratisgeld bestaat niet RT @OORKAMERS: WAZZUB? Gouden bergen? http://t.co/LSR0Xx5V
340,1.579621783543644e+17,41891025.0,ENFP,@tasvolverhalen wij liggen amechtig op de bank te kijken.
341,5.4234142553565184e+17,107363792.0,INFJ,
342,5.170399818279936e+17,17338467.0,ESTJ,@w8eens als je m niet hebt stuur ik m graag opnieuw hoor
343,2.0790534305599488e+17,22380365.0,ENTJ,#huntelaar in de spits!!!
344,1.7526758778405274e+17,188226854.0,INTP,De kracht van social media binnen bedrijfsmuren te halen met Yammer http://t.co/tgDsjNAn via @mackaaij
345,2.8611372333939507e+17,843193712.0,ENFP,@NyssenJens en heeft deze bijzondere strategie zijn vruchten afgeworpen?
346,2.4432296444993536e+17,50657913.0,ENFP,@Hemelwandelaar merci!! Gaat lukken ;)
347,1.9487927693018726e+17,210441098.0,ENTJ,
348,2.871775558349824e+17,843193712.0,ENFP,@Li_se laat maar eens weten als je hem hebt en wat je er van vindt want ik heb er ook enorm over zitten twijfelen..
349,4.850418221017907e+16,56065406.0,ISTP,Mooi nieuw HP-computerminispeeltje in gebruik genomen vandaag. De geavanceerdheid in techniek is ook eigenlijk wel unbelievable
350,2.701212061774848e+17,14919401.0,ENTP,"Facebook is om te liken, twitter om te bitchen en te zagen #zozieikhettoch"
351,1.9690480842953523e+17,314677328.0,ENFP,Heeft Maxima ineens een andere tas?
352,2.996326444827976e+17,190212837.0,INFJ,@zorretje @mijnkerkNL Hihi. ik noem de kerk níet Joepie. Ik uit mijn vreugde over het tweetaccount. Meer niet . :-)
353,2.6142711344440525e+17,276835414.0,ESTP,
354,5.529205305429238e+17,10312232.0,ENTP,Ook sterkte aan alle vredelievende moslims #CharlieHebdo
355,15402424001.0,46615734.0,INTJ,M'n doek is nog steeds niet droog. Ik wil sneldrogende schilderijen.
356,2.3720764693820208e+17,107800386.0,ENFP,
357,1.3475396956520858e+17,92607584.0,ESTP,@bosfreek Er zal nog wel op het laatst nog een nieuw feitje opduiken..... Maar idd: goeie serie op niveau van #pleidooi....
358,1.5153230111580162e+16,104855557.0,ISFJ,"@emielnijborg Ik wilde iets zeggen met ""een kinderhand is snel gevuld"", maar in het licht vh nieuws de laatste dagen is dat niet erg slim ;)"
359,2.0139818777957168e+17,98135057.0,ENFJ,@paulverbeek49 hoe vindt ma de kleren?
360,3.399898215378043e+17,140048280.0,ESTP,@gedachtegoed En dat voor een vrouw.. oei oei! ;-)
361,8.003865441168589e+16,188662630.0,ENFP,@wwendy_x love you zusje! Morgen ga ik gwn 11 uur op
362,5.3301626553187526e+17,32989893.0,INFP,
363,1.767927692207063e+17,228721651.0,ENFP,
364,2.3816077082585088e+17,119164691.0,ENTP,Onderweg naar het werkbedrijf van de toekomst. Een kijkje nemen in het UWV werkbedrijf van 2015. #wbvdt
365,6.543917438409196e+17,12103872.0,INTP,@Koevsjinka wordt het live uitgezonden dan? ;-)
366,4.824507239434936e+17,59561602.0,ENFJ,"Was topdag :) RT @annekekrakers: Moe maar zeer voldaan na deze fijne terugkomdag met topklanten uit esow 1,  2 en 3. @dgmr75 proost!"
367,3.065672686351319e+17,276538164.0,ENTJ,
368,3.90887875069612e+17,216015989.0,ENTP,@Galerie_Muskee Kan ik mij voorstellen :).
369,2.6469825706891677e+17,292881140.0,ESFP,
370,5.1508230569905766e+17,13325902.0,ENTP,@marijevanvooren Fijn dat je er was. Hopelijk heb je 't als waardevolle dag ervaren? Op http://t.co/PWjPprMI1s volgt snel impressie #TSE2014
371,2.1280045197493043e+17,2422471.0,ENFJ,@andyhoek m'n TL lezende heb je je Afghan Whigs vs. Stone Roses dilemma goed gewikt en gewogen. Was't concert wat?
372,5.956549584076472e+17,58413992.0,ESFP,"@DebskiG Jaaaa, we zijn het gereis beu. En ik heb een baan daar. Dus dat is mooi."
373,4.99971253998846e+17,32539917.0,INTP,"Nu op Pinkbullets: Waarom doen we net alsof gezond eten abnormaal is? En wat is nou ""gezond""? http://t.co/Apq8RJivTy"
374,17184169053.0,78009624.0,ESTJ,@EllenHuiberts dat is nog eens werken met delen.... En niet integreren hoor! #wateenkanjer!
375,1.516258576376791e+17,22543464.0,INTP,
376,5.525186627088056e+17,1548644191.0,INTP,
377,6.601805501546127e+17,95905407.0,INTJ,"@jaapstronks Jeetje Jaap, we zouden broers kunnen zijn. @AnneArdon @VinCardinaal"
378,3.581580282116301e+17,97957251.0,ENTP,Een weekendje weg naar Antwerpen!!!! Met ♥ echt leuk. Ik heb nog meer bij me dan 9 dagen rhodos maar dat heb ik... http://t.co/HEL0r5B4pC
379,5.991025284212654e+17,19060584.0,ISTP,"@pascalle1972 zeker, moeten we weer vaker doen"
380,4.946013909884887e+17,42621061.0,ENFP,
381,1.2999351555917414e+17,50351382.0,INTP,
382,2.851206794042532e+17,185206021.0,ISFP,@Denisevzoeren jaa graaaag! Heb geentijd meer om er een te halen
383,4.0562235306727424e+17,1871642012.0,ENFP,@Malle_Kevin @LegoBlockx vrees er inderdaad voor.
384,2.7842136962722608e+17,17488395.0,ENTP,@gertbaudoncq zal een combo worden. Merk-sites zijn nu ook geen ideale plaats om te vertoeven. // @Joke @dadovanpeteghem
385,5.949663873759068e+17,56068356.0,ENFP,
386,4.2746496144339354e+17,17258122.0,ENFP,"hoe ""not a succes story"" een succes is geworden na @esconfs nu op @testnetnl voorjaarsbijeenkomst @_EclipseIT_  http://t.co/gyYNrHtPgq"
387,8.685782199554458e+16,20517861.0,ENFJ,"@peter_dh he met Marc wat leuk, erg leuk zelf! ben nu wel erg eenzaam"
388,4.4043135642293446e+17,213222528.0,ESFP,@radiovandijk ja want die kunnen nog al een tegenstrijd met elkaar zijn. Hahaha 😊👍
389,8202998679.0,14557664.0,INTP,Nieuws:  Twitter Plugin http://is.gd/71gkN
390,1.4020683447572888e+17,378430789.0,ENFJ,heb nu al zin in #top2000
391,4.4375310745838394e+17,1430829780.0,ESFP,
392,6.181570124976456e+17,32351756.0,ESFP,@Ponckster is dat de vrouw van Lemond naast hem?
393,5.702546320328499e+17,20274637.0,INFJ,In dat Fade Out Lines liedje hoor ik in het refrein telkens 'The shower approves' dankzij mijn vriend. En ik kan het niet ont-horen.
394,15500409530.0,6915342.0,INFP,@haraldbouwman adres? Waar we moeten melden...
395,6.377641825789583e+17,1234419836.0,ISFP,@fleurvesters Ik vind dat Don er ook leuk op staat hahah
396,2.694131237552292e+17,98135057.0,ENFJ,Een #hoofddoek met dit weer is zo gek nog niet #brrr
397,4.440272517320294e+16,118997159.0,ESFP,"dag schoolwerk, hallo zon."
398,28423161600.0,56995587.0,ISTP,http://ow.ly/i/4Nz5 De Mont Ventoux op tijdens de #bikemotion met #tacx! Toch lijkt het minder zwaar dan in werkelijkheid...
399,5.328026999901676e+17,29040512.0,ENTP,Grinnik ;-) RT @janvos_pvda: Op straat word ik ook niet gewaardeerd. http://t.co/AWjlRD5pyJ
400,3.172723361244979e+17,234427223.0,ISFP,Voor de duidelijkheid: klein stukje kaas op boterham steeds van je mond wegschuiven als je een hap neemt #schuifkaas
401,4.134086713273303e+17,396566910.0,INFP,"Lekker getraind, gedouched, samenvattigen van gs afgemaakt en nu nog uurtje leren voor engels"
402,1.8186599459835085e+17,10317612.0,ENTP,Zag er veelbelovend uit... Helaas. #update #vrt #teletekst http://t.co/PdeTt7vp
403,2.5346395451124528e+17,19494663.0,ENFP,@JudithHabets Binnenkort komt de #cmnl vakvereniging met een volledig 'beroepsprofiel online community management' BOCM voor meer informatie
404,6.36130929971327e+17,17440987.0,ENFP,"Relevantie, hou dat woord in de gaten... Dekker zet strijd tegen amusement bij publieke omroep voort http://t.co/yQNQeyCS2S"
405,7.450285559108403e+16,39748562.0,ESTJ,... niet veel voor elkaar onderdoen #harwke
406,3.4476503239714406e+17,57992510.0,ENFP,
407,2.923435259227218e+17,1079821416.0,INTJ,
408,3.2277092911979315e+17,104819427.0,INTP,
409,5.166414463432172e+17,90085354.0,ENFJ,@CarrieBoe Hips bips hoera! Welkom bij de club.
410,6.799001050639155e+16,118997159.0,ESFP,tien minuutjes voetballen.. http://t.co/YWCs4uu
411,5.0687063652304486e+17,230509545.0,ENTP,@MJK_88 De decors op de achtergrond verdienen ook wel een update dus ik denk meer richting de 5000ste idd
412,8.703193787257242e+16,225800368.0,INFJ,
413,6.376608629170463e+17,23928071.0,ENFJ,"@frankahummels Hyde Park is een landgoed in Doorn, nu eigendom van de @PKNnl"
414,1.6505405972271514e+17,216120822.0,ENTP,"@boontjuhh beter, kan er al beetje op leunen :)"
415,4.6278135690561126e+17,157104421.0,ENTP,"Nu oordoppen zoeken en gaan slapen. De buren hebben nog steeds feest, zodoende"
416,6.507662332819333e+17,27866412.0,ENTJ,
417,3.559157686875341e+16,21086933.0,ENFP,Heimwee naar Thailand.... ♫ http://blip.fm/~11nxqh
418,3.91129779237163e+17,63501624.0,ENTJ,"Hij gaat goed: weer een stukje op @Maxposure, deze keer over handige reisapp: @CityShare_news http://t.co/zohLGrpaxu"
419,5.966750269774766e+17,73889860.0,ENFP,@sander3fm ja eigen schuld. Nu moet je op de blaren zitten
420,2.9082903674003046e+17,793432914.0,INTJ,@HomerunLent wat leuk met de eerste steen.
421,3.7995158507107936e+17,372294681.0,INTJ,"@Mennovanwinden wacht, ik bel je."
422,2.680006803656704e+17,218815343.0,ESTP,@b_Maarten ooooh haha maar dat is een andere tijn
423,6.165751309369549e+17,219385716.0,ENFP,
424,6.061949139617341e+17,183999696.0,ENTP,Ik heb ook nooit moeite om te beslissen over andermans geld.
425,6.455605058269757e+17,17518215.0,INFP,@ThuiszittersT Laten we het volkrijgen! ;-)
426,6.025761934020444e+17,330226776.0,ISFJ,@JVolby Ai... Probeer even met tijdje liggen in donkere kamer met koud washandje en veel water drinken. Ik probeer ook eerst zo.
427,3.03089710639743e+17,450004736.0,ESTJ,"vanochtend wederom de loopschoenen uitgelaten..viel tegen, had liever een hond uitgelaten, spieren branden in de kuiten..@nuffbijtanken!"
428,2.070503039949947e+17,103870086.0,INFP,Ik hoop dat Doc Watson het haalt #heldenstervenhelaasook
429,3.9604584370458624e+17,32314481.0,ESTJ,"@raimkecom @Annemariesips Ik zag deze tweet, en kon het niet laten om ook even te stemmen. Op naar de 100. #Succes"
430,5.5675683120141114e+17,81581036.0,ISTJ,@Jvheukelom En óf ik ze ken! :-) Doe ze de hartelijke groeten! Heb je het naar je zin?
431,5.832037114738156e+17,26008891.0,INFP,"Naast typfouten door slecht aanstuurbare linker vingers, merk ik dat ik nu ook meer spelfouten maak. De gevolgen van #NAH rijken ver ;-)"
432,4.913099583658557e+17,14100416.0,ESTP,Wielrennen op tv. Ik blijf het een klein rondje vinden.
433,8.181061344100762e+16,109352340.0,ESFP,@bambievh het leren lukt niet als ik dikke verhalen stuur en antwoord wil ! Iedereen negeert me op whatsapp !!
434,3.016557228385976e+17,69244769.0,ENFP,
435,3.4055674785918566e+17,213222528.0,ESFP,"@MirjamvanGinkel 'Het niveau ligt hoog'. Eerder hoog vals als je het mij vraagt. Ik zei al dat ik ze het niet na doe, maar mezelf zo voor"
436,4.531443638337782e+17,17389543.0,ENFP,@Teetjemineetje Nee!! Welke? Bij de chocola? Stom zeg van ze!
437,4.430184135403848e+17,18723247.0,ENFP,@ErikaBaltes Hij is weer ludiek Erika!!
438,4.733969920941097e+17,28100368.0,ENFJ,"Even tijd voor een kop thee, met de pot van #KikiBertens #RolandGarros die met 4-1 voor staat :-)"
439,4.1753385766016205e+17,32314481.0,ESTJ,"GM! Fijne maandag, ook namens deze vrienden. Plaatje schoot ik gisteren. Met dank aan @Vivian040  #Artis http://t.co/ejquptNzGm"
440,5.573161921014661e+17,42621061.0,ENFP,
441,5.782517037089751e+17,793432914.0,INTJ,Afsluiting van mijn laatste vergadering @VeerkrachtFBK http://t.co/v4y3ayCkKJ
442,1.3833032411447296e+17,95502094.0,ESTP,"Ik had vandaag alle tijd van de wereld om te leren, best stom dat ik dat niet gewoon ff heb gedaan"
443,1.49017317655851e+17,380470054.0,ISTJ,na vandaag nog maar 6 uur les voor de vakantie!!!!!!!!
444,5.1886031232630784e+17,17876789.0,ENFJ,Wetenschappers aan kattenbaasjes: fotografeer muizenlijkjes http://t.co/GMzoVkl7UY
445,6.393665965118013e+17,635497059.0,ENFP,Vernieuwd Art &amp; Fashion event 2015 op en rond het Noordeinde http://t.co/Q1wHYmcu65
446,4.4475985277118464e+17,130108736.0,ESFJ,"@NatasjaO aagghhh! Daar gaan we! Niet duwen, hè? ;-)"
447,28796068820.0,18899653.0,ENFP,@MindPep in de meeste organisaties kennen de meeste (top)managers nog niet de kracht van emphatie en wat dat op kan leveren #anderszakendoen
448,6.469883228548383e+17,127879372.0,ENFP,@vic23 Fitness voor je haar!!
449,6.507569779837993e+17,27866412.0,ENTJ,
450,7.594714351233843e+16,273400070.0,ENFP,"@Ilsevandoormaal Idd niet peppie! Ach ja, wel lang weekend...."
451,2.1186255441743046e+17,72532575.0,INFJ,"@margreetledelay @klapster heee, ik werd uitgedaagd he!! ;-))"
452,3.075992071901143e+17,379439532.0,ENFP,@redlghtdistrict is school normaal niet tot 18uur open ofso?
453,3.7418079867898266e+17,149188644.0,ENFP,@Feestartiesten succes bij @AZAlkmaar met de 3e helft in de Kees Kist lounge dat komt wel goed met @PascalRedeker
454,5.791418951227392e+17,47753702.0,ENTJ,
455,6.516859053931889e+17,14712064.0,INFP,@ChunkrGames geen kattenpis straffen.
456,2.317335209203753e+17,96150992.0,INFP,eentje*
457,5.6019301883026234e+17,41347656.0,ENFP,@ChrisAalberts student verwacht wellicht dat staat voor hem betaald?
458,6.435174762072269e+17,1689191.0,ENFP,De kop is eraf! (blogje en 2 video's) #SMWRdam #SocialScoping http://t.co/IpVOsivEgM
459,4.883948101658214e+16,210530326.0,ENFP,"jaaa haha, ik lees ook wat je zegt pepyn!! xd (@xSHARii live on http://twitcam.com/47g7x)"
460,6.5277467782434e+17,324473439.0,ENTJ,@Disjenmgn laten we beginnen met een reconstructie
461,4.112921324027986e+17,160353208.0,ESTJ,@Robbertja js niet meer te redden? #hopeloosgeval
462,7.67336671201239e+16,13759272.0,ENFJ,Ik steun Zomerreporter 2011 - Journalistiek zonder... met 25€. bit.ly/icHC5M
463,6.532948669407355e+17,73889860.0,ENFP,Ik kijk Penoza met n vertraging van n uur en ik vind Justine goor.
464,5.760769026638684e+17,21086251.0,ENFP,@driekusvierkant @irmanoorbergen ok dan neem ik een slaapzak mee
465,6.456063759099249e+17,1689191.0,ENFP,"Het is een lieve, mooie en stoere film. #InsideOut  https://t.co/bcpGBosnQr"
